,Season,HomeTeam,AwayTeam,Result,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
3398,2015,Watford,Man United,L,1,2,0,0,1,0,33,10,13,5,6,6,12,4,10,1,2,0,0,4.33,3.4,2,3.9,3.4,2,3.8,3.45,1.9
3399,2015,Watford,Norwich,W,2,0,2,1,0,2,22,14,6,7,1,11,10,4,1,3,3,0,0,2.15,3.5,3.6,2.15,3.2,3.4,2,3.3,3.6
3400,2015,Watford,Liverpool,W,3,0,2,2,0,2,21,6,12,5,4,6,9,7,9,1,0,0,0,4.2,3.6,1.95,4,3.3,2,3.6,3.3,2
3401,2015,Watford,Tottenham,L,1,2,0,1,1,1,3,9,10,1,3,11,13,5,3,4,2,1,0,3.75,3.5,2.1,3.5,3.3,2.15,3.3,3.3,2.1
3402,2021,West Brom,Arsenal,L,0,4,0,0,2,0,20,7,21,3,12,7,4,3,5,1,2,0,0,5.75,4,1.57,5.75,4.1,1.57,5.5,3.75,1.63
3403,2021,West Brom,Man City,L,0,5,0,0,4,0,5,4,18,1,7,8,8,3,8,2,0,0,0,15,7.5,1.18,16,7.25,1.18,15,6.75,1.2
3404,2021,West Brom,Fulham,D,2,2,1,0,1,0,3,5,12,3,7,9,10,2,3,1,0,0,0,3.3,3.2,2.3,3.3,3.2,2.3,3.3,3.2,2.3
3405,2021,West Brom,Man United,D,1,1,1,1,1,1,6,7,10,3,7,13,10,4,5,5,0,0,0,10,5.5,1.3,8.5,5.25,1.35,8.75,5.5,1.33
3406,2021,West Brom,Brighton,W,1,0,2,1,0,2,18,6,15,2,6,11,12,7,4,0,0,0,0,4.2,3.3,1.95,4.1,3.5,1.91,4.1,3.4,1.95
3407,2021,West Brom,Everton,L,0,1,0,0,0,1,9,11,11,3,3,9,7,3,3,3,1,0,0,4.33,3.6,1.83,4.5,3.7,1.8,4.4,3.6,1.83
3408,2021,West Brom,Newcastle,D,0,0,1,0,0,1,20,13,9,3,5,11,10,9,7,0,0,0,0,2.37,3.2,3.1,2.45,3.2,3,2.45,3.15,3.05
3409,2021,West Brom,Southampton,W,3,0,2,2,0,2,35,15,14,6,4,12,11,5,10,0,1,0,0,3.6,3.3,2.1,3.6,3.1,2.2,3.5,3.25,2.2
3410,2021,West Brom,Wolves,D,1,1,1,0,1,0,30,10,20,4,10,17,11,5,6,2,0,0,0,2.9,3.2,2.5,2.9,3.1,2.6,2.9,3.25,2.55
3411,2021,West Brom,Liverpool,L,1,2,0,1,1,1,22,10,26,3,6,7,14,9,13,0,0,0,0,12,6.5,1.22,12,7,1.22,15,6.5,1.2
3412,2021,West Brom,West Ham,L,1,3,0,1,1,1,24,14,21,4,9,8,11,6,8,2,2,0,0,5,4.33,1.6,5.25,4.2,1.62,5.25,4.3,1.6
3413,2020,West Brom,Leicester,L,0,3,0,0,0,1,3,7,13,1,7,12,9,2,5,1,1,0,0,3.8,3.6,1.95,3.7,3.6,2,3.85,3.2,2
3414,2020,West Brom,Chelsea,D,3,3,1,3,0,2,14,9,22,3,10,8,16,3,9,1,3,0,0,9,4.75,1.36,8.5,4.5,1.4,8,4.7,1.4
3415,2020,West Brom,Burnley,D,0,0,1,0,0,1,3,13,9,6,4,15,17,8,2,2,2,0,0,2.45,3.3,2.9,2.45,3.3,2.95,2.5,3.05,2.95
3416,2020,West Brom,Tottenham,L,0,1,0,0,0,1,0,12,19,2,5,17,12,9,6,1,0,0,0,7,4.33,1.45,6,4.2,1.55,6.25,4.3,1.53
3417,2020,West Brom,Sheffield United,W,1,0,2,1,0,2,22,17,21,6,5,10,9,14,9,2,3,0,0,2.6,3.2,2.8,2.55,3.1,2.95,2.55,3.2,2.8
3418,2020,West Brom,Crystal Palace,L,1,5,0,1,1,1,30,9,18,4,6,10,16,4,6,2,2,1,0,2.87,3.2,2.55,2.8,3.2,2.6,2.85,3.1,2.55
3419,2020,West Brom,Aston Villa,L,0,3,0,0,1,0,20,1,19,1,10,14,8,1,7,1,2,1,0,3.6,3.8,1.95,3.7,3.8,1.95,3.65,3.45,1.97
3420,2020,West Brom,Leeds,L,0,5,0,0,4,0,18,4,14,1,6,7,10,3,10,0,1,0,0,3.6,3.6,2,3.6,3.7,2,3.5,3.65,2
3421,2018,West Brom,Brighton,W,2,0,2,1,0,2,20,15,13,4,1,8,15,9,6,0,0,0,0,2.14,3,4.33,2.1,3,4.1,2.1,3.2,3.8
3422,2018,West Brom,Southampton,L,2,3,0,1,2,0,24,9,13,3,5,12,10,5,7,2,1,0,0,2.54,3.2,3.1,2.5,3.1,3.1,2.6,3.15,2.85
3423,2018,West Brom,Huddersfield,L,1,2,0,0,0,1,14,10,16,3,7,11,9,6,3,1,1,0,0,1.95,3.29,4.75,1.9,3.3,4.5,2,3.4,3.8
3424,2018,West Brom,Leicester,L,1,4,0,1,1,1,33,6,14,2,6,6,7,7,6,1,3,0,0,3,3.25,2.6,2.9,3.2,2.55,2.75,3.25,2.6
3425,2018,West Brom,Burnley,L,1,2,0,0,1,0,19,8,11,3,4,12,9,1,6,1,3,0,0,2.5,3,3.1,2.55,3.1,3,2.6,3.2,2.8
3426,2018,West Brom,Swansea,D,1,1,1,0,0,1,31,15,7,3,1,15,5,5,1,3,2,0,0,2.37,3.2,3.39,2.4,3.1,3.2,2.5,3.3,2.85
3427,2018,West Brom,Liverpool,D,2,2,1,0,1,0,34,13,9,6,3,12,5,7,4,0,1,0,0,7.5,4.5,1.5,6.75,4.25,1.5,6.2,4,1.55
3428,2018,West Brom,Tottenham,W,1,0,2,0,0,1,23,9,18,1,5,13,12,5,9,4,1,0,0,8,4.75,1.44,8.25,4.6,1.4,8,5.3,1.35
3429,2017,West Brom,Bournemouth,W,1,0,2,1,0,2,33,16,9,6,2,15,3,8,2,3,1,0,0,2.4,3.3,3.3,2.4,3.2,3.1,2.3,3.3,3.15
3430,2017,West Brom,Stoke,D,1,1,1,0,0,1,3,10,16,2,2,10,9,10,4,2,2,0,0,2.4,3.1,3.5,2.35,3.1,3.3,2.3,3.3,3.15
3431,2017,West Brom,West Ham,D,0,0,1,0,0,1,30,6,9,1,1,15,7,2,3,2,2,0,0,2.38,3.25,3.4,2.3,3.2,3.25,2.3,3.3,3.15
3432,2017,West Brom,Watford,D,2,2,1,2,1,2,24,9,15,4,3,12,11,7,6,3,0,0,0,2.15,3.2,3.5,2.15,3.1,3.5,2.25,3.35,3.2
3433,2017,West Brom,Man City,L,2,3,0,1,2,0,23,6,15,4,5,10,7,1,2,2,3,0,0,11,6.5,1.28,11.5,6.25,1.25,11,6,1.25
3434,2017,West Brom,Chelsea,L,0,4,0,0,3,0,14,7,11,2,7,13,12,3,4,2,3,0,0,6.5,4,1.61,5.75,4,1.6,6.2,4,1.55
3435,2017,West Brom,Newcastle,D,2,2,1,1,0,2,19,8,14,4,4,13,12,1,6,0,0,0,0,2.37,3.1,3.5,2.35,3.1,3.3,2.4,3.1,3.15
3436,2017,West Brom,Crystal Palace,D,0,0,1,0,0,1,24,20,10,6,2,11,10,3,7,3,1,0,0,2.5,3.2,3.2,2.5,3.1,3.1,2.5,3.1,3
3437,2017,West Brom,Man United,L,1,2,0,0,2,0,3,12,8,5,3,14,7,6,3,1,3,0,0,6.5,4,1.6,6,4,1.57,6.2,4,1.55
3438,2017,West Brom,Everton,D,0,0,1,0,0,1,31,17,7,3,3,14,13,10,2,2,0,0,0,2.54,3.2,3.1,2.4,3.1,3.2,2.6,3.25,2.75
3439,2017,West Brom,Arsenal,D,1,1,1,0,0,1,22,14,14,3,4,14,9,5,6,3,3,0,0,5,4,1.72,4.6,3.9,1.75,4.8,3.6,1.75
3440,2017,West Brom,Hull,W,3,1,2,0,1,0,21,8,17,5,6,5,4,7,9,0,0,0,0,1.75,3.7,5.5,1.75,3.5,5.25,1.65,3.8,5.3
3441,2017,West Brom,Sunderland,W,2,0,2,2,0,2,6,14,9,5,3,15,12,1,4,1,1,0,0,1.7,3.8,5.75,1.67,3.8,5.25,1.7,3.7,5
3442,2017,West Brom,Stoke,W,1,0,2,1,0,2,16,16,12,4,2,6,13,5,6,2,2,0,0,2.3,3.25,3.5,2.25,3.25,3.4,2.2,3.3,3.35
3443,2017,West Brom,Bournemouth,W,2,1,2,2,1,2,21,13,12,4,4,12,5,8,6,2,0,0,0,2.1,3.4,4,2.05,3.4,3.75,1.9,3.5,4.1
3444,2017,West Brom,Crystal Palace,L,0,2,0,0,0,1,23,11,10,1,4,8,12,5,5,0,1,0,0,2.2,3.3,3.8,2.2,3.1,3.6,2,3.4,3.8
3445,2017,West Brom,Arsenal,W,3,1,2,1,1,1,26,12,11,8,2,5,6,4,5,1,0,0,0,5.25,4,1.73,4.75,3.9,1.72,5,3.7,1.7
3446,2017,West Brom,Southampton,L,0,1,0,0,1,0,5,17,10,6,3,12,12,7,3,2,2,0,0,3,3.3,2.55,2.95,3.3,2.45,2.85,3.3,2.5
3447,2017,West Brom,Liverpool,L,0,1,0,0,1,0,14,7,15,2,2,15,9,4,4,3,1,0,0,4,3.8,1.8,4.25,3.6,1.8,4.5,3.6,1.8
3448,2017,West Brom,Leicester,L,0,1,0,0,1,0,21,16,6,4,1,14,9,5,6,2,2,0,0,2.4,3.5,2.75,2.4,3.3,2.85,2.6,3.3,2.7
3449,2017,West Brom,Chelsea,L,0,1,0,0,0,1,24,7,24,2,5,13,8,5,8,3,0,0,0,10,5.25,1.36,8.5,5,1.36,9.5,5.5,1.3
3450,2016,West Brom,Everton,L,1,2,0,1,1,1,26,11,13,4,7,16,10,7,4,3,1,0,0,3,3.25,2.6,2.95,3.1,2.55,2.85,3.2,2.4
3451,2016,West Brom,Middlesbrough,D,0,0,1,0,0,1,3,13,7,2,2,12,11,5,4,1,3,0,0,2.6,3.1,2.9,2.5,3.1,3.1,2.5,3.2,2.75
3452,2016,West Brom,West Ham,W,4,2,2,3,0,2,21,8,23,6,5,14,6,2,6,2,1,0,0,2.8,3.2,2.8,2.75,3.1,2.75,2.6,3.25,2.75
3453,2016,West Brom,Tottenham,D,1,1,1,0,0,1,16,8,20,4,8,14,10,5,8,2,2,0,0,5.5,3.8,1.73,5.25,3.8,1.67,4.8,3.6,1.75
3454,2016,West Brom,Man City,L,0,4,0,0,2,0,18,9,21,1,8,17,10,1,7,4,3,0,0,8,4.75,1.44,7,4.5,1.45,7,4.5,1.45
3455,2016,West Brom,Burnley,W,4,0,2,3,0,2,23,16,5,6,2,12,12,4,3,0,0,0,0,1.95,3.4,4.5,1.95,3.3,4.33,1.9,3.5,4.1
3456,2016,West Brom,Watford,W,3,1,2,2,0,2,10,11,17,3,5,12,8,3,4,2,1,0,1,2.2,3.3,3.75,2.15,3.25,3.6,2.1,3.3,3.6
3457,2016,West Brom,Swansea,W,3,1,2,0,0,1,24,13,8,4,4,8,8,0,11,0,0,0,0,2.05,3.5,4,1.95,3.5,4,2,3.4,3.8
3458,2016,West Brom,Man United,L,0,2,0,0,1,0,3,10,10,1,5,9,13,2,3,3,3,0,0,5.75,3.8,1.7,5.25,3.6,1.72,4.8,3.6,1.75
3459,2016,West Brom,Stoke,W,2,1,2,0,0,1,18,16,10,5,3,7,15,4,6,1,1,0,1,2.8,3.2,2.8,2.8,3.1,2.7,2.55,3.1,2.75
3460,2016,West Brom,Aston Villa,D,0,0,1,0,0,1,33,4,15,0,4,7,13,2,6,0,1,0,0,2.1,3.3,4,2.1,3.2,3.5,2.15,3.25,3.25
3461,2016,West Brom,Swansea,D,1,1,1,0,0,1,26,17,18,7,4,12,13,7,7,0,0,0,0,2.63,3.1,3.1,2.5,3.1,2.9,2.5,3.05,2.85
3462,2016,West Brom,Crystal Palace,W,3,2,2,3,0,2,14,11,15,5,2,14,16,3,6,2,2,0,0,2.6,3.1,2.8,2.6,3.1,2.9,2.5,3.2,2.75
3463,2016,West Brom,Man United,W,1,0,2,0,0,1,22,9,7,2,1,8,7,4,5,1,0,0,1,4.33,3.4,2,4.2,3.25,1.91,3.8,3.45,1.9
3464,2016,West Brom,Norwich,L,0,1,0,0,0,1,3,10,7,0,1,8,13,4,3,1,2,0,0,2.25,3.3,3.6,2.2,3.1,3.4,2.1,3.3,3.3
3465,2016,West Brom,Watford,L,0,1,0,0,1,0,24,16,11,4,4,11,17,9,3,0,3,0,0,2.4,3.2,3.4,2.3,3.1,3.2,2.3,3.1,3.1
3466,2016,West Brom,West Ham,L,0,3,0,0,2,0,18,15,8,5,4,14,7,8,6,0,0,0,0,4,3.4,2.1,3.8,3.5,2,3.1,3.3,2.2
3467,2016,West Brom,Liverpool,D,1,1,1,1,1,1,33,13,7,1,3,11,14,7,5,3,1,0,0,2.4,3.6,3,2.35,3.5,2.75,2.5,3.4,2.6
3468,2015,West Brom,Man City,L,0,3,0,0,2,0,22,9,19,2,7,12,9,6,6,4,1,0,0,5.75,4,1.67,4.75,4,1.65,5.1,3.6,1.65
3469,2015,West Brom,Chelsea,L,2,3,0,1,3,0,21,15,15,6,5,9,12,8,7,2,1,0,1,6.5,4,1.62,5.25,3.8,1.62,5.1,3.6,1.65
3470,2015,West Brom,Southampton,D,0,0,1,0,0,1,34,8,14,1,4,5,5,4,5,1,0,0,0,3.2,3.2,2.5,2.8,3.2,2.5,2.65,3.3,2.5
3471,2015,West Brom,Everton,L,2,3,0,1,0,2,33,9,12,4,4,9,8,6,4,0,3,0,0,3.1,3.3,2.5,2.8,3.25,2.45,2.85,3.2,2.4
3472,2015,West Brom,Sunderland,W,1,0,2,0,0,1,20,8,9,1,2,12,13,1,5,2,2,0,0,2.05,3.4,4.2,2.05,3.25,3.6,1.85,3.45,4
3473,2015,West Brom,Leicester,L,2,3,0,1,0,2,3,14,13,6,5,3,11,6,4,0,2,0,0,2.9,3.4,2.6,2.6,3.3,2.6,2.65,3.3,2.5
3474,2015,West Brom,Arsenal,W,2,1,2,2,1,2,21,4,11,1,3,14,10,3,5,3,2,0,0,7,4.33,1.53,6,4.33,1.53,5.6,3.9,1.55
3475,2015,West Brom,Tottenham,D,1,1,1,1,1,1,14,11,9,4,3,13,10,3,6,3,2,0,0,4.75,3.6,1.85,3.9,3.4,1.91,3.8,3.45,1.9
3476,2015,West Brom,Bournemouth,L,1,2,0,0,0,1,22,6,16,2,7,12,9,4,8,2,1,2,0,2.55,3.3,3,2.5,3.25,2.75,2.5,3.2,2.75
3477,2015,West Brom,Newcastle,W,1,0,2,0,0,1,23,22,7,5,2,7,13,18,6,0,0,0,0,2.2,3.25,3.75,2.2,3.25,3.2,2.1,3.3,3.3
3478,2015,West Brom,Hull,W,1,0,2,0,0,1,26,9,12,3,2,5,13,5,2,1,0,0,0,2.05,3.4,4.2,2.05,3.4,3.5,2,3.3,3.6
3479,2015,West Brom,Tottenham,L,0,3,0,0,2,0,16,13,14,4,4,8,13,6,3,2,1,0,0,2.9,3.3,2.63,2.75,3.1,2.62,2.75,3.2,2.5
3480,2015,West Brom,Swansea,W,2,0,2,0,0,1,33,11,10,4,3,11,12,5,4,2,1,0,0,2.55,3.25,3.1,2.55,3.2,2.75,2.4,3.1,2.9
3481,2015,West Brom,Southampton,W,1,0,2,1,0,2,29,7,12,3,2,10,17,2,3,2,1,0,0,3.4,3.2,2.38,3.5,3.2,2.25,2.95,3.2,2.35
3482,2015,West Brom,Stoke,W,1,0,2,1,0,2,24,14,9,5,2,7,16,7,5,1,2,0,0,2.38,3.25,3.4,2.35,3,3.2,2.3,3.2,3
3483,2015,West Brom,QPR,L,1,4,0,0,3,0,19,21,12,6,7,6,15,2,4,2,3,1,0,1.8,3.5,4.5,1.75,3.5,4.75,1.75,3.5,4.5
3484,2015,West Brom,Leicester,L,2,3,0,2,1,2,20,8,12,5,4,15,15,4,6,2,2,0,0,2.3,3.4,3.4,2.2,3.25,3.2,2,3.3,3.6
3485,2015,West Brom,Liverpool,D,0,0,1,0,0,1,31,10,22,4,5,12,11,2,4,1,0,0,0,4,3.6,2,4,3.6,1.95,4,3.45,1.85
3486,2015,West Brom,Chelsea,W,3,0,2,1,0,2,23,9,12,5,3,12,11,3,4,3,2,0,1,4.1,3.5,2,4,3.5,2,3.6,3.3,2
3487,2014,West Brom,Sunderland,D,2,2,1,1,1,1,26,10,7,5,2,18,9,6,3,3,1,0,0,2.25,3.4,3.5,2.3,3.25,3.1,2.2,3.3,3.1
3488,2014,West Brom,Everton,L,0,2,0,0,1,0,3,11,11,1,4,12,8,9,1,2,3,0,0,3.5,3.5,2.2,3.3,3.2,2.2,3.2,3.2,2.2
3489,2014,West Brom,Burnley,W,4,0,2,2,0,2,14,20,10,6,2,7,9,10,2,1,2,0,0,2,3.5,4.2,2,3.4,4,1.9,3.45,3.8
3490,2014,West Brom,Man United,D,2,2,1,1,0,2,22,8,22,2,7,6,8,0,11,1,2,0,0,5,4,1.75,4.5,4.1,1.75,4.7,3.6,1.7
3491,2014,West Brom,Crystal Palace,D,2,2,1,0,2,0,21,17,8,4,6,14,8,6,3,3,1,0,0,1.91,3.6,4.5,1.91,3.4,4,1.9,3.45,3.8
3492,2014,West Brom,Newcastle,L,0,2,0,0,1,0,6,10,8,2,3,12,6,7,4,0,0,0,0,2.3,3.5,3.3,2.3,3.3,3,2.4,3.2,2.85
3493,2014,West Brom,Arsenal,L,0,1,0,0,0,1,4,9,17,1,5,9,10,4,4,2,1,0,0,4.5,3.8,1.85,4.2,3.8,1.9,3.8,3.45,1.9
3494,2014,West Brom,West Ham,L,1,2,0,1,2,0,23,23,11,5,6,11,17,7,3,2,1,0,0,2.5,3.4,3,2.5,3.25,3,2.5,3.3,2.65
3495,2014,West Brom,Aston Villa,W,1,0,2,0,0,1,22,13,7,5,2,17,12,4,2,4,2,0,1,2.15,3.4,3.8,2.15,3.25,3.4,2.3,3.2,3
3496,2014,West Brom,Man City,L,1,3,0,0,3,0,21,18,9,6,5,5,9,10,6,0,1,0,0,6.5,4.5,1.53,5.5,4.2,1.53,7,4,1.45
3497,2014,West Brom,Newcastle,W,1,0,2,0,0,1,18,13,9,4,3,7,15,3,4,0,0,0,1,2.6,3.4,2.88,2.45,3.2,2.85,2.5,3.3,2.65
3498,2014,West Brom,Everton,D,1,1,1,0,1,0,24,14,13,6,4,16,12,4,2,3,2,0,0,3.5,3.4,2.25,3.2,3.25,2.25,3.1,3.3,2.2
3499,2014,West Brom,Liverpool,D,1,1,1,0,1,0,16,12,12,4,3,13,15,3,4,4,2,0,0,5.75,4.33,1.62,5.75,3.6,1.62,5.4,3.7,1.6
3500,2014,West Brom,Chelsea,D,1,1,1,0,1,0,3,12,15,1,4,9,13,5,8,3,4,0,0,7.5,4.5,1.5,7,4.25,1.45,6.1,4,1.5
3501,2014,West Brom,Fulham,D,1,1,1,0,1,0,22,16,7,5,3,13,15,8,2,3,3,0,0,1.8,3.9,4.75,1.72,3.8,4.5,1.8,3.5,4.2
3502,2014,West Brom,Man United,L,0,3,0,0,1,0,14,14,14,3,5,11,10,3,5,1,2,0,0,5,3.6,1.83,4.75,3.6,1.72,4.7,3.6,1.7
3503,2014,West Brom,Cardiff,D,3,3,1,2,1,2,24,16,11,6,5,12,13,4,1,1,1,0,0,1.83,3.75,4.75,1.8,3.6,4.33,1.8,3.5,4.2
3504,2014,West Brom,Tottenham,D,3,3,1,3,1,2,26,6,20,5,8,11,8,2,2,4,2,0,0,3.1,3.6,2.38,3,3.3,2.3,2.9,3.3,2.3
3505,2014,West Brom,West Ham,W,1,0,2,1,0,2,22,19,9,6,3,14,8,7,6,0,1,0,0,1.91,3.75,4.33,1.9,3.4,4,1.9,3.45,3.8
3506,2014,West Brom,Stoke,L,1,2,0,0,1,0,19,17,15,4,4,4,7,11,6,0,0,0,0,2.1,3.6,3.75,2,3.4,3.6,2.1,3.3,3.3
3507,2013,West Brom,Southampton,L,0,1,0,0,0,1,16,11,7,1,2,14,24,4,8,4,0,0,0,2.4,3.4,3.2,2.3,3.25,3.1,2.2,3.3,3.1
3508,2013,West Brom,Swansea,L,0,2,0,0,1,0,22,10,12,1,4,10,14,2,3,4,3,0,0,2.7,3.4,2.8,2.55,3.4,2.65,2.3,3.3,2.9
3509,2013,West Brom,Sunderland,W,3,0,2,1,0,2,29,13,7,4,0,9,10,5,6,0,2,0,0,2.05,3.4,4.2,1.95,3.4,3.9,2,3.3,3.6
3510,2013,West Brom,Arsenal,D,1,1,1,1,0,2,18,12,14,4,5,6,11,6,2,1,2,0,0,4.9,4,1.75,4.6,3.8,1.7,4.5,3.5,1.75
3511,2013,West Brom,Crystal Palace,W,2,0,2,1,0,2,26,9,12,4,4,11,9,10,3,0,1,0,0,1.55,4.2,7,1.5,4.2,6.25,1.57,3.75,5.6
3512,2013,West Brom,Aston Villa,D,2,2,1,2,0,2,24,11,15,4,7,9,14,4,2,1,2,0,0,2.15,3.4,3.8,1.95,3.5,3.75,2.15,3.3,3.2
3513,2013,West Brom,Man City,L,2,3,0,0,2,0,4,12,15,1,5,8,10,3,3,1,1,0,0,6,4.2,1.62,5.5,4,1.57,5.4,3.7,1.6
3514,2013,West Brom,Norwich,L,0,2,0,0,1,0,21,26,8,12,3,10,6,10,3,1,3,0,0,1.8,3.75,5,1.75,3.5,4.75,1.8,3.5,4.2
3515,2013,West Brom,Hull,D,1,1,1,0,1,0,14,14,6,3,3,8,15,9,2,2,1,0,0,1.95,3.5,4.5,1.88,3.3,4.33,1.9,3.45,3.8
3516,2023,West Ham,Everton,W,2,0,2,2,0,2,34,11,5,4,2,9,6,4,9,1,1,0,0,1.8,3.75,4.75,1.77,3.7,4.5,1.8,3.65,4.6
3517,2023,West Ham,Chelsea,D,1,1,1,1,1,1,6,10,12,2,4,9,11,5,6,1,1,0,0,3.3,3.3,2.25,3.3,3.2,2.25,3.35,3.2,2.25
3518,2023,West Ham,Nott'm Forest,W,4,0,2,0,0,1,13,18,8,5,3,8,5,12,3,0,0,0,0,1.75,3.6,5,1.75,3.6,4.8,1.77,3.6,4.8
3519,2023,West Ham,Aston Villa,D,1,1,1,1,1,1,5,17,12,6,4,8,6,13,2,1,0,0,0,2.2,3.3,3.4,2.2,3.3,3.3,2.25,3.35,3.3
3520,2023,West Ham,Southampton,W,1,0,2,1,0,2,30,12,9,2,3,10,11,5,3,0,2,0,0,1.73,3.6,5,1.73,3.5,5,1.75,3.6,4.9
3521,2023,West Ham,Newcastle,L,1,5,0,1,2,0,6,7,15,2,8,11,12,7,6,2,1,0,0,3.6,3.25,2.15,3.4,3.5,2.1,3.35,3.45,2.15
3522,2023,West Ham,Arsenal,D,2,2,1,1,2,0,8,16,11,3,5,11,8,7,2,1,2,0,0,6,4.2,1.55,5.75,4.1,1.57,5.75,4.2,1.57
3523,2023,West Ham,Liverpool,L,1,2,0,1,1,1,5,7,20,2,4,6,8,3,6,0,0,0,0,3.9,3.9,1.85,3.8,3.7,1.9,3.85,3.8,1.9
3524,2023,West Ham,Man United,W,1,0,2,1,0,2,28,15,19,4,4,4,9,5,6,0,2,0,0,3.4,3.75,2.05,3.4,3.6,2.05,3.35,3.65,2.1
3525,2023,West Ham,Leeds,W,3,1,2,1,1,1,28,19,12,9,3,6,11,9,5,1,3,0,0,2.4,3.5,2.88,2.35,3.5,2.87,2.45,3.5,2.85
3526,2022,West Ham,Norwich,W,2,0,2,1,0,2,35,13,7,5,3,9,8,11,2,0,0,0,0,1.28,5.5,10,1.3,5.25,10.5,1.33,5.5,9.5
3527,2022,West Ham,Leeds,L,2,3,0,1,2,0,22,15,18,5,5,6,9,4,3,3,2,0,0,1.61,4.2,5,1.6,4.2,5.25,1.67,4.2,4.7
3528,2022,West Ham,Watford,W,1,0,2,0,0,1,20,9,6,3,1,1,6,5,6,1,0,0,0,1.55,4.2,5.75,1.57,4,5.75,1.55,4.3,6
3529,2022,West Ham,Newcastle,D,1,1,1,1,1,1,5,11,14,3,3,3,7,3,7,3,3,0,0,1.7,4,4.75,1.7,3.75,5,1.7,4,4.8
3530,2022,West Ham,Wolves,W,1,0,2,0,0,1,3,13,14,4,1,8,2,3,5,1,0,0,0,2.05,3.3,3.8,2.05,3.2,3.8,2.1,3.25,3.7
3531,2022,West Ham,Aston Villa,W,2,1,2,0,0,1,13,11,13,4,7,9,3,5,7,1,0,0,0,2.25,3.3,3.3,2.3,3.25,3.1,2.3,3.35,3.2
3532,2022,West Ham,Everton,W,2,1,2,1,0,2,24,11,13,5,2,9,12,2,4,1,1,0,1,1.75,3.8,4.5,1.78,3.7,4.4,1.8,3.75,4.5
3533,2022,West Ham,Burnley,D,1,1,1,0,1,0,30,21,9,8,1,9,10,13,4,2,2,0,0,1.7,3.8,5,1.71,3.7,5,1.7,3.8,4.9
3534,2022,West Ham,Arsenal,L,1,2,0,1,1,1,22,8,13,3,7,8,9,3,7,2,2,0,0,4.33,3.8,1.8,4.5,3.7,1.77,4.7,3.75,1.75
3535,2022,West Ham,Man City,D,2,2,1,2,0,2,3,6,31,2,8,9,5,4,9,3,1,0,0,7.5,5,1.4,7.75,5,1.38,7.25,5.25,1.4
3536,2022,West Ham,Man City,L,0,2,0,0,1,0,24,6,14,1,2,8,4,1,4,0,1,0,0,8,5,1.36,7.75,5,1.38,7.5,5.25,1.37
3537,2022,West Ham,Brighton,L,0,2,0,0,1,0,3,13,11,3,2,10,7,5,4,2,0,0,0,2.3,3.4,3.1,2.25,3.4,3.1,2.35,3.4,3.05
3538,2022,West Ham,Tottenham,D,1,1,1,0,1,0,28,14,13,4,4,10,9,3,4,2,5,0,0,3.6,3.8,1.95,3.4,3.6,1.95,3.55,3.7,2
3539,2022,West Ham,Wolves,W,2,0,2,1,0,2,30,18,15,5,4,8,6,1,6,2,2,0,0,1.95,3.5,4.2,1.93,3.5,4,1.95,3.45,4
3540,2022,West Ham,Fulham,W,3,1,2,1,1,1,5,17,8,8,2,9,7,4,2,1,3,0,0,1.72,3.8,4.75,1.75,3.8,4.4,1.77,3.85,4.4
3541,2022,West Ham,Bournemouth,W,2,0,2,1,0,2,8,20,5,4,3,9,11,5,0,0,2,0,0,1.55,4,6,1.55,4.2,5.75,1.55,4.1,6
3542,2022,West Ham,Crystal Palace,L,1,2,0,1,1,1,30,5,15,2,6,10,7,2,5,1,1,0,0,1.9,3.4,4.2,1.9,3.5,4,1.95,3.5,4.1
3543,2022,West Ham,Leicester,L,0,2,0,0,1,0,13,18,9,6,6,9,8,7,2,3,1,0,0,2.05,3.4,3.75,2,3.5,3.6,2.1,3.4,3.6
3544,2022,West Ham,Brentford,L,0,2,0,0,2,0,9,20,9,5,6,9,5,8,1,1,0,0,0,2,3.6,3.6,2.05,3.5,3.5,2.05,3.55,3.6
3545,2021,West Ham,Burnley,W,1,0,2,1,0,2,5,15,10,4,2,12,9,7,4,2,1,0,0,1.8,3.5,4.75,1.8,3.6,4.6,1.83,3.5,4.6
3546,2021,West Ham,West Brom,W,2,1,2,1,0,2,10,14,6,6,2,10,10,3,1,0,1,0,0,1.57,4.2,5.5,1.57,4,6,1.6,3.9,5.7
3547,2021,West Ham,Liverpool,L,1,3,0,0,0,1,14,8,14,2,5,7,8,6,5,2,0,0,0,4.33,4,1.75,4.25,3.9,1.78,4.5,3.8,1.77
3548,2021,West Ham,Sheffield United,W,3,0,2,1,0,2,35,13,8,9,5,11,12,7,7,0,2,0,0,1.66,3.75,5.25,1.72,3.75,5,1.73,3.65,5
3549,2021,West Ham,Tottenham,W,2,1,2,1,0,2,6,4,20,4,4,14,7,5,7,4,3,0,0,2.62,3.4,2.7,2.5,3.4,2.8,2.65,3.3,2.7
3550,2021,West Ham,Leeds,W,2,0,2,2,0,2,22,16,17,5,2,9,9,6,6,1,1,0,0,2.05,3.6,3.5,2.1,3.5,3.5,2.1,3.55,3.4
