Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
9/12/2017,Burnley,Watford,1,0,2,1,0,2,19,8,11,5,2,10,12,3,5,1,0,0,1,2.6,3.25,3.0,2.45,3.2,3.0,2.4,3.2,3.05
9/12/2017,Crystal Palace,Bournemouth,2,2,1,2,2,1,16,24,11,8,5,14,14,6,3,5,2,0,0,2.04,3.5,4.0,2.0,3.4,3.9,2.1,3.3,3.6
9/12/2017,Huddersfield,Brighton,2,0,2,2,0,2,34,19,7,6,2,6,10,8,1,0,0,0,0,2.7,3.1,3.0,2.55,3.0,3.1,2.6,3.2,2.8
9/12/2017,Newcastle,Leicester,2,3,0,1,1,1,26,10,13,4,5,10,9,6,5,2,1,0,0,2.62,3.29,2.89,2.55,3.2,2.9,2.7,3.3,2.6
9/12/2017,Swansea,West Brom,1,0,2,0,0,1,22,18,7,3,1,8,18,6,3,2,5,0,0,2.7,3.1,3.0,2.6,3.0,3.0,2.6,3.1,2.85
9/12/2017,Tottenham,Stoke,5,1,2,1,0,2,31,20,4,11,3,12,9,12,6,1,0,0,0,1.28,6.5,11.0,1.26,6.0,11.5,1.3,5.5,9.5
9/12/2017,West Ham,Chelsea,1,0,2,1,0,2,3,5,19,2,2,10,10,4,3,6,1,0,0,7.5,4.5,1.5,7.25,4.5,1.45,6.2,4.0,1.55
10/12/2017,Liverpool,Everton,1,1,1,1,0,2,6,23,3,3,2,8,11,12,1,1,3,0,0,1.3,6.0,11.0,1.3,5.5,10.0,1.4,5.0,7.0
10/12/2017,Man United,Man City,1,2,0,1,1,1,24,8,14,5,7,16,10,2,8,4,2,0,0,3.39,3.5,2.25,3.3,3.6,2.15,3.15,3.3,2.3
10/12/2017,Southampton,Arsenal,1,1,1,1,0,2,33,6,11,3,6,12,10,4,5,2,2,0,0,4.0,3.75,1.95,4.0,3.6,1.91,3.8,3.4,2.0
12/12/2017,Burnley,Stoke,1,0,2,0,0,1,23,10,14,2,7,6,14,6,4,0,0,0,0,2.29,3.2,3.6,2.25,3.1,3.5,2.4,3.2,3.05
12/12/2017,Crystal Palace,Watford,2,1,2,0,1,0,18,14,7,4,2,14,18,4,6,2,1,0,1,2.29,3.5,3.25,2.25,3.4,3.25,2.4,3.1,3.15
12/12/2017,Huddersfield,Chelsea,1,3,0,0,2,0,1,7,12,2,5,11,4,1,3,0,0,0,0,9.0,4.5,1.44,8.5,4.33,1.42,7.5,4.8,1.4
13/12/2017,Liverpool,West Brom,0,0,1,0,0,1,30,14,6,5,1,16,6,5,7,1,0,0,0,1.22,7.0,15.0,1.2,7.0,13.5,1.25,6.0,11.0
13/12/2017,Man United,Bournemouth,1,0,2,1,0,2,10,9,14,2,7,14,12,4,9,1,2,0,0,1.28,6.0,12.0,1.26,5.75,11.5,1.25,6.0,11.0
13/12/2017,Newcastle,Everton,0,1,0,0,1,0,20,16,7,4,4,10,11,4,1,1,2,1,0,2.39,3.29,3.25,2.35,3.2,3.25,2.6,3.3,2.7
13/12/2017,Southampton,Leicester,1,4,0,0,3,0,5,12,16,4,11,13,9,9,9,1,0,0,0,2.1,3.39,3.89,2.05,3.4,3.7,2.05,3.35,3.7
13/12/2017,Swansea,Man City,0,4,0,0,2,0,3,7,23,3,10,12,6,2,5,0,0,0,0,15.0,6.5,1.25,13.0,6.5,1.22,11.0,6.0,1.25
13/12/2017,Tottenham,Brighton,2,0,2,1,0,2,33,25,7,8,4,5,10,10,2,1,1,0,0,1.25,6.5,15.0,1.25,6.0,12.5,1.27,6.0,10.0
13/12/2017,West Ham,Arsenal,0,0,1,0,0,1,14,6,22,0,3,9,9,1,7,1,0,0,0,5.25,4.2,1.66,5.25,4.2,1.62,5.0,4.0,1.65
16/12/2017,Arsenal,Newcastle,1,0,2,1,0,2,34,23,10,5,2,13,9,7,5,2,1,0,0,1.25,6.5,14.0,1.26,5.75,12.0,1.25,6.0,11.0
16/12/2017,Brighton,Burnley,0,0,1,0,0,1,5,12,11,2,6,13,13,8,2,4,2,0,0,2.62,3.0,3.2,2.55,2.9,3.2,2.65,3.3,2.65
16/12/2017,Chelsea,Southampton,1,0,2,1,0,2,31,24,6,8,2,8,16,8,4,1,3,0,0,1.39,5.0,9.0,1.36,5.0,8.5,1.4,4.8,7.5
16/12/2017,Leicester,Crystal Palace,0,3,0,0,2,0,20,11,13,2,6,12,13,6,4,2,2,1,0,1.89,3.6,4.5,1.87,3.6,4.25,1.85,3.5,4.3
16/12/2017,Man City,Tottenham,4,1,2,1,0,2,6,20,7,11,2,13,20,5,1,2,4,0,0,1.55,4.59,6.0,1.5,4.6,6.0,1.5,4.2,6.5
16/12/2017,Stoke,West Ham,0,3,0,0,1,0,10,17,14,0,7,12,13,7,9,2,1,0,0,2.29,3.29,3.5,2.2,3.3,3.4,2.2,3.3,3.4
16/12/2017,Watford,Huddersfield,1,4,0,0,2,0,24,13,15,3,9,12,17,8,7,2,1,1,1,1.8,3.75,5.0,1.72,3.7,5.0,1.75,3.7,4.7
17/12/2017,Bournemouth,Liverpool,0,4,0,0,3,0,1,6,21,2,7,5,10,2,3,1,1,0,0,6.5,4.5,1.53,6.25,4.6,1.48,6.2,4.0,1.55
17/12/2017,West Brom,Man United,1,2,0,0,2,0,3,12,8,5,3,14,7,6,3,1,3,0,0,6.5,4.0,1.6,6.0,4.0,1.57,6.2,4.0,1.55
18/12/2017,Everton,Swansea,3,1,2,1,1,1,14,12,8,7,3,12,12,6,3,2,3,0,0,1.72,3.75,5.5,1.67,3.7,5.5,1.7,3.7,5.0
22/12/2017,Arsenal,Liverpool,3,3,1,0,1,0,20,11,14,4,9,9,11,7,8,1,0,0,0,2.54,3.6,2.79,2.4,3.6,2.8,2.4,3.3,2.95
23/12/2017,Brighton,Watford,1,0,2,0,0,1,30,14,13,3,1,8,11,6,4,0,0,0,0,2.62,3.2,3.0,2.55,3.1,3.0,2.6,3.05,2.9
23/12/2017,Burnley,Tottenham,0,3,0,0,1,0,24,5,18,2,8,10,10,4,4,1,2,0,0,7.0,4.2,1.55,7.0,4.1,1.5,5.3,3.8,1.65
23/12/2017,Everton,Chelsea,0,0,1,0,0,1,33,5,25,0,8,8,4,2,7,3,0,0,0,6.0,3.89,1.66,6.0,3.75,1.62,4.8,3.9,1.7
23/12/2017,Leicester,Man United,2,2,1,1,1,1,14,11,19,3,6,19,8,4,6,2,2,1,0,4.5,3.6,1.9,4.33,3.5,1.87,4.4,3.7,1.8
23/12/2017,Man City,Bournemouth,4,0,2,1,0,2,23,14,5,5,1,8,7,4,6,0,1,0,0,1.12,11.0,23.0,1.1,10.5,23.0,1.12,9.0,20.0
23/12/2017,Southampton,Huddersfield,1,1,1,1,0,2,19,12,10,6,3,16,9,9,1,2,1,0,0,1.61,3.89,6.5,1.6,3.8,6.25,1.65,3.8,5.3
23/12/2017,Stoke,West Brom,3,1,2,2,0,2,26,9,17,5,7,9,11,1,11,1,0,0,0,2.29,3.25,3.5,2.25,3.25,3.4,2.25,3.35,3.2
23/12/2017,Swansea,Crystal Palace,1,1,1,0,0,1,6,7,13,2,5,13,11,6,3,2,3,0,0,3.29,3.2,2.45,3.2,3.1,2.4,3.0,3.1,2.5
23/12/2017,West Ham,Newcastle,2,3,0,1,1,1,18,19,11,6,4,9,12,6,3,1,1,0,0,2.1,3.39,3.89,2.1,3.3,3.7,1.9,3.5,4.1
26/12/2017,Bournemouth,West Ham,3,3,1,1,1,1,34,26,10,10,5,12,14,7,4,3,4,0,0,2.79,3.29,2.75,2.75,3.2,2.65,2.6,3.3,2.7
26/12/2017,Chelsea,Brighton,2,0,2,0,0,1,22,25,8,8,1,8,8,13,1,0,1,0,0,1.19,7.5,17.0,1.18,7.0,17.0,1.2,6.5,15.0
26/12/2017,Huddersfield,Stoke,1,1,1,1,0,2,3,18,15,8,7,9,12,8,5,2,4,0,0,2.5,3.2,3.2,2.5,3.1,3.1,2.4,3.3,2.95
26/12/2017,Liverpool,Swansea,5,0,2,1,0,2,16,22,7,9,4,5,8,4,2,0,1,0,0,1.16,9.0,19.0,1.15,8.0,18.5,1.2,6.5,15.0
26/12/2017,Man United,Burnley,2,2,1,0,2,0,20,23,3,6,2,10,14,12,2,3,7,0,0,1.25,6.5,15.0,1.25,5.75,13.0,1.25,6.0,11.0
26/12/2017,Tottenham,Southampton,5,2,2,2,0,2,10,16,16,7,6,8,15,3,8,0,2,0,0,1.36,5.25,10.0,1.36,5.0,8.5,1.4,4.8,7.5
26/12/2017,Watford,Leicester,2,1,2,1,1,1,5,11,11,1,5,7,13,8,8,3,3,0,0,2.54,3.5,2.87,2.5,3.5,2.75,2.5,3.3,2.85
26/12/2017,West Brom,Everton,0,0,1,0,0,1,31,17,7,3,3,14,13,10,2,2,0,0,0,2.54,3.2,3.1,2.4,3.1,3.2,2.6,3.25,2.75
27/12/2017,Newcastle,Man City,0,1,0,0,1,0,1,6,22,2,6,11,6,3,8,1,0,0,0,13.0,6.75,1.25,13.0,6.5,1.22,8.5,6.0,1.3
28/12/2017,Crystal Palace,Arsenal,2,3,0,0,1,0,24,16,16,2,9,12,7,5,4,0,1,0,0,4.5,4.0,1.8,4.5,3.8,1.78,4.8,3.6,1.75
30/12/2017,Bournemouth,Everton,2,1,2,1,0,2,19,19,6,7,1,8,13,4,4,0,0,0,0,2.37,3.29,3.29,2.35,3.2,3.2,2.45,3.3,2.9
30/12/2017,Chelsea,Stoke,5,0,2,3,0,2,16,21,1,12,1,5,10,7,0,1,1,0,0,1.16,8.5,19.0,1.16,7.5,18.5,1.22,6.5,13.0
30/12/2017,Huddersfield,Burnley,0,0,1,0,0,1,30,3,11,1,4,14,14,5,4,2,1,0,0,2.37,3.1,3.5,2.3,3.1,3.4,2.6,3.1,2.9
30/12/2017,Liverpool,Leicester,2,1,2,0,1,0,26,17,7,6,1,7,3,7,1,3,2,0,0,1.3,6.0,11.0,1.28,6.0,9.5,1.35,5.3,8.0
30/12/2017,Man United,Southampton,0,0,1,0,0,1,6,15,8,3,3,12,13,10,7,2,4,0,0,1.36,5.5,9.0,1.34,5.25,9.0,1.4,4.8,7.5
30/12/2017,Newcastle,Brighton,0,0,1,0,0,1,3,11,10,2,3,11,10,3,6,2,2,0,0,2.14,3.2,4.0,2.1,3.2,3.8,2.2,3.35,3.3
30/12/2017,Watford,Swansea,1,2,0,1,0,2,20,9,9,4,4,14,13,1,8,4,2,0,0,1.66,3.79,6.0,1.67,3.7,5.5,1.75,3.6,4.8
31/12/2017,Crystal Palace,Man City,0,0,1,0,0,1,14,10,15,1,4,14,11,7,8,5,4,0,0,11.0,6.5,1.28,11.5,6.25,1.25,9.5,5.5,1.3
31/12/2017,West Brom,Arsenal,1,1,1,0,0,1,22,14,14,3,4,14,9,5,6,3,3,0,0,5.0,4.0,1.72,4.6,3.9,1.75,4.8,3.6,1.75
1/1/2018,Brighton,Bournemouth,2,2,1,1,1,1,24,15,26,6,8,13,9,5,12,2,1,0,0,2.37,3.2,3.39,2.35,3.1,3.3,2.3,3.15,3.3
1/1/2018,Burnley,Liverpool,1,2,0,0,0,1,31,13,19,4,5,4,12,3,9,0,0,0,0,7.5,4.5,1.5,7.25,4.4,1.45,6.2,4.0,1.55
1/1/2018,Everton,Man United,0,2,0,0,0,1,1,12,21,0,6,11,10,6,6,2,0,0,0,5.5,3.5,1.8,5.25,3.5,1.75,4.4,3.7,1.8
1/1/2018,Leicester,Huddersfield,3,0,2,0,0,1,10,11,6,5,1,7,9,4,1,1,1,0,0,1.66,3.79,6.0,1.62,3.9,5.75,1.7,3.9,4.8
1/1/2018,Stoke,Newcastle,0,1,0,0,0,1,5,11,14,4,6,10,11,10,5,3,1,0,0,2.29,3.29,3.5,2.2,3.3,3.4,2.2,3.35,3.3
2/1/2018,Man City,Watford,3,1,2,2,0,2,18,17,7,7,4,8,12,9,1,1,1,0,0,1.12,8.5,19.0,1.16,8.0,16.5,1.12,9.0,20.0
2/1/2018,Southampton,Crystal Palace,1,2,0,1,0,2,34,10,11,3,4,8,11,4,7,0,1,0,0,1.9,3.39,4.0,1.91,3.5,4.1,2.1,3.4,3.5
2/1/2018,Swansea,Tottenham,0,2,0,0,1,0,33,8,12,1,5,12,9,6,5,2,2,0,0,12.0,4.75,1.3,10.5,5.5,1.3,8.7,5.3,1.33
2/1/2018,West Ham,West Brom,2,1,2,0,1,0,23,13,10,5,3,12,12,3,4,3,2,0,0,1.9,3.39,4.09,1.9,3.4,4.33,2.1,3.4,3.5
3/1/2018,Arsenal,Chelsea,2,2,1,0,0,1,3,14,19,6,6,11,11,10,8,3,2,0,0,2.6,3.39,2.6,2.7,3.4,2.6,2.6,3.3,2.75
4/1/2018,Tottenham,West Ham,1,1,1,0,0,1,22,31,3,8,1,10,6,7,1,0,2,0,0,1.25,6.0,10.0,1.25,5.75,10.5,1.35,5.3,8.0
13/01/2018,Chelsea,Leicester,0,0,1,0,0,1,23,17,14,7,1,14,13,6,3,2,2,0,1,1.3,5.75,12.0,1.26,5.75,11.5,1.33,5.5,8.5
13/01/2018,Crystal Palace,Burnley,1,0,2,1,0,2,24,17,8,2,2,16,10,3,2,0,3,0,0,2.0,3.29,4.5,2.0,3.2,4.2,2.0,3.3,4.0
13/01/2018,Huddersfield,West Ham,1,4,0,1,1,1,14,8,8,2,6,7,9,7,3,1,1,0,0,2.62,3.1,3.1,2.6,3.0,3.0,2.6,3.25,2.75
13/01/2018,Newcastle,Swansea,1,1,1,0,0,1,10,12,8,4,5,11,10,4,5,0,3,0,0,1.95,3.39,4.5,1.9,3.25,4.6,1.9,3.5,4.1
13/01/2018,Tottenham,Everton,4,0,2,1,0,2,6,20,7,10,0,11,15,3,3,0,2,0,0,1.28,6.0,13.0,1.25,6.0,12.5,1.33,5.3,8.7
13/01/2018,Watford,Southampton,2,2,1,0,2,0,31,16,10,4,4,11,13,5,4,0,5,0,0,2.5,3.39,3.0,2.4,3.3,3.0,2.4,3.3,2.95
13/01/2018,West Brom,Brighton,2,0,2,1,0,2,20,15,13,4,1,8,15,9,6,0,0,0,0,2.14,3.0,4.33,2.1,3.0,4.1,2.1,3.2,3.8
14/01/2018,Bournemouth,Arsenal,2,1,2,0,0,1,16,13,12,5,3,8,10,4,5,2,2,0,0,4.75,4.2,1.75,4.75,3.9,1.72,4.8,3.9,1.7
14/01/2018,Liverpool,Man City,4,3,2,1,1,1,1,16,11,7,4,10,7,5,6,2,3,0,0,3.1,3.75,2.29,3.1,3.6,2.2,3.0,3.5,2.3
15/01/2018,Man United,Stoke,3,0,2,2,0,2,3,20,11,9,5,14,10,6,1,2,1,0,0,1.22,7.0,15.0,1.22,7.0,11.5,1.25,6.0,11.0
20/01/2018,Arsenal,Crystal Palace,4,1,2,4,0,2,5,16,9,10,5,6,8,5,10,0,0,0,0,1.5,4.75,7.0,1.5,4.4,6.25,1.5,4.2,6.5
20/01/2018,Brighton,Chelsea,0,4,0,0,2,0,14,10,14,3,10,12,5,5,3,3,0,0,0,6.5,3.89,1.61,6.0,3.8,1.6,5.7,3.9,1.6
20/01/2018,Burnley,Man United,0,1,0,0,0,1,22,13,12,2,2,7,12,5,4,3,3,0,0,7.5,3.89,1.57,6.5,3.9,1.57,6.2,4.0,1.55
20/01/2018,Everton,West Brom,1,1,1,0,1,0,34,9,15,4,5,15,10,0,3,2,1,0,0,2.14,3.2,4.0,2.1,3.1,4.0,2.2,3.1,3.6
20/01/2018,Leicester,Watford,2,0,2,1,0,2,19,9,11,5,3,11,10,4,5,0,0,0,0,1.85,3.89,4.33,1.8,3.75,4.33,1.9,3.5,4.1
20/01/2018,Man City,Newcastle,3,1,2,1,0,2,30,21,6,9,4,5,10,18,0,0,1,0,0,1.12,10.0,26.0,1.11,10.0,19.0,1.15,8.0,17.0
20/01/2018,Stoke,Huddersfield,2,0,2,0,0,1,24,11,6,6,3,18,13,3,2,1,1,0,0,2.04,3.39,4.09,2.0,3.3,4.0,2.1,3.2,3.75
20/01/2018,West Ham,Bournemouth,1,1,1,0,0,1,20,12,8,4,3,8,7,6,3,3,1,0,0,2.0,3.6,4.0,1.95,3.6,3.9,2.0,3.4,3.8
21/01/2018,Southampton,Tottenham,1,1,1,1,1,1,16,10,17,4,2,8,15,2,9,2,3,0,0,5.75,4.09,1.64,5.5,4.0,1.62,5.0,3.7,1.7
22/01/2018,Swansea,Liverpool,1,0,2,1,0,2,26,3,21,2,4,5,9,3,9,0,2,0,0,12.0,5.75,1.3,10.0,5.5,1.3,8.0,5.3,1.35
30/01/2018,Huddersfield,Liverpool,0,3,0,0,2,0,16,5,14,1,7,8,8,1,4,0,0,0,0,12.0,5.75,1.3,10.5,5.5,1.3,7.5,4.8,1.4
30/01/2018,Swansea,Arsenal,3,1,2,1,1,1,18,12,9,4,4,4,8,4,3,0,3,0,0,7.0,4.59,1.5,6.5,4.33,1.5,6.2,4.0,1.55
30/01/2018,West Ham,Crystal Palace,1,1,1,1,1,1,26,8,9,3,3,11,15,5,3,1,3,0,0,3.1,3.25,2.54,3.0,3.2,2.45,2.65,3.3,2.65
31/01/2018,Chelsea,Bournemouth,0,3,0,0,0,1,19,21,11,5,5,5,12,8,5,1,0,0,0,1.28,6.5,11.0,1.26,6.0,11.0,1.27,5.8,10.5
31/01/2018,Everton,Leicester,2,1,2,2,0,2,5,9,8,4,1,9,10,5,5,0,2,0,0,3.0,3.2,2.62,2.95,3.1,2.55,2.7,3.2,2.7
31/01/2018,Man City,West Brom,3,0,2,1,0,2,33,19,3,10,1,10,10,9,1,1,3,0,0,1.14,10.0,21.0,1.14,8.5,17.5,1.15,7.5,18.0
31/01/2018,Newcastle,Burnley,1,1,1,0,0,1,35,14,11,4,2,15,15,7,4,1,2,0,0,2.2,3.2,3.89,2.15,3.1,3.8,2.1,3.3,3.6
31/01/2018,Southampton,Brighton,1,1,1,0,1,0,22,18,9,3,2,8,10,7,2,3,1,0,0,1.75,3.5,6.0,1.75,3.4,5.5,1.8,3.6,4.5
31/01/2018,Stoke,Watford,0,0,1,0,0,1,14,11,12,4,2,12,12,2,6,4,3,0,0,2.25,3.5,3.39,2.2,3.4,3.3,2.1,3.4,3.5
31/01/2018,Tottenham,Man United,2,0,2,2,0,2,1,22,6,6,3,10,13,6,3,2,2,0,0,2.35,3.29,3.39,2.25,3.25,3.4,2.4,3.3,2.95
3/2/2018,Arsenal,Everton,5,1,2,4,0,2,26,15,11,7,2,8,8,4,6,2,0,0,0,1.3,5.75,12.0,1.3,5.25,10.5,1.35,5.3,8.0
3/2/2018,Bournemouth,Stoke,2,1,2,0,1,0,30,15,13,8,4,14,19,8,1,2,3,0,0,1.9,3.7,4.33,1.87,3.6,4.2,2.1,3.4,3.5
3/2/2018,Brighton,West Ham,3,1,2,1,1,1,31,21,4,5,1,11,7,4,1,3,1,0,0,2.35,3.0,3.7,2.3,3.0,3.5,2.4,3.1,3.2
3/2/2018,Burnley,Man City,1,1,1,0,1,0,20,8,20,3,7,9,6,3,13,4,1,0,0,13.0,6.0,1.28,11.0,5.75,1.28,8.0,5.3,1.35
3/2/2018,Leicester,Swansea,1,1,1,1,0,2,3,13,3,5,1,9,8,3,3,1,0,0,0,1.8,3.6,5.25,1.72,3.6,5.25,1.75,3.6,4.8
3/2/2018,Man United,Huddersfield,2,0,2,0,0,1,34,16,4,7,0,5,19,5,2,2,4,0,0,1.16,8.5,19.0,1.14,8.25,19.0,1.2,6.5,15.0
3/2/2018,West Brom,Southampton,2,3,0,1,2,0,24,9,13,3,5,12,10,5,7,2,1,0,0,2.54,3.2,3.1,2.5,3.1,3.1,2.6,3.15,2.85
4/2/2018,Crystal Palace,Newcastle,1,1,1,0,1,0,1,21,11,6,8,11,8,5,6,1,1,0,0,2.04,3.39,4.2,2.0,3.25,4.1,2.1,3.25,3.7
4/2/2018,Liverpool,Tottenham,2,2,1,1,0,2,14,9,13,3,6,15,9,3,7,3,1,0,0,2.1,3.75,3.6,2.05,3.6,3.5,2.2,3.5,3.2
5/2/2018,Watford,Chelsea,4,1,2,1,0,2,22,21,7,8,3,11,8,6,2,2,2,0,1,6.25,4.0,1.61,6.0,4.0,1.57,5.5,4.0,1.6
10/2/2018,Everton,Crystal Palace,3,1,2,0,0,1,14,11,16,5,4,14,15,8,7,1,1,0,0,2.25,3.25,3.2,2.25,3.2,3.4,2.3,3.2,3.25
10/2/2018,Man City,Leicester,5,1,2,1,1,1,23,19,2,11,2,10,12,8,2,2,3,0,0,1.19,6.5,13.0,1.2,7.0,13.0,1.25,6.5,10.0
10/2/2018,Stoke,Brighton,1,1,1,0,1,0,33,15,14,3,6,6,10,7,4,0,0,0,0,2.2,3.2,3.39,2.15,3.2,3.7,2.2,3.2,3.5
10/2/2018,Swansea,Burnley,1,0,2,0,0,1,1,12,13,4,1,10,9,5,2,2,1,0,0,2.37,3.0,3.25,2.45,3.0,3.25,2.4,3.1,3.2
10/2/2018,Tottenham,Arsenal,1,0,2,0,0,1,3,18,6,6,1,13,9,10,2,2,1,0,0,2.0,3.6,3.5,1.95,3.8,3.6,2.2,3.5,3.2
10/2/2018,West Ham,Watford,2,0,2,1,0,2,10,8,11,4,4,11,7,8,7,1,1,0,0,2.5,3.29,2.79,2.45,3.2,3.0,2.4,3.2,3.05
11/2/2018,Huddersfield,Bournemouth,4,1,2,2,1,2,24,15,7,4,2,12,12,2,6,0,3,0,0,3.25,3.2,2.25,3.4,3.1,2.3,2.65,3.3,2.65
11/2/2018,Newcastle,Man United,1,0,2,0,0,1,6,10,13,3,6,12,15,0,10,0,2,0,0,5.5,3.75,1.61,5.5,3.8,1.65,5.3,3.8,1.65
11/2/2018,Southampton,Liverpool,0,2,0,0,2,0,20,6,16,4,4,5,8,3,1,1,2,0,0,4.2,3.79,1.8,4.25,3.8,1.8,4.3,3.5,1.85
12/2/2018,Chelsea,West Brom,3,0,2,1,0,2,18,20,8,8,1,11,11,8,7,0,2,0,0,1.36,4.75,8.0,1.35,5.0,9.0,1.4,4.8,7.5
24/02/2018,Bournemouth,Newcastle,2,2,1,0,2,0,31,18,15,5,4,12,10,8,1,1,4,0,0,2.1,3.5,3.79,2.1,3.4,3.6,2.2,3.3,3.4
24/02/2018,Brighton,Swansea,4,1,2,1,0,2,22,16,11,5,1,17,6,3,5,1,0,0,0,2.14,3.25,4.0,2.1,3.1,4.0,2.2,3.1,3.6
24/02/2018,Burnley,Southampton,1,1,1,0,0,1,33,9,13,3,6,8,14,7,5,1,0,0,0,2.89,3.1,2.79,2.9,2.95,2.75,2.7,3.2,2.7
24/02/2018,Leicester,Stoke,1,1,1,0,1,0,24,19,6,9,2,10,16,13,1,1,3,0,0,1.72,3.89,5.25,1.72,3.75,5.0,1.75,3.6,4.8
24/02/2018,Liverpool,West Ham,4,1,2,1,0,2,34,21,7,12,4,7,7,8,2,0,2,0,0,1.22,7.5,13.0,1.2,7.0,13.5,1.25,6.0,11.0
24/02/2018,Watford,Everton,1,0,2,0,0,1,3,13,7,5,2,10,9,6,5,3,1,0,0,2.25,3.39,3.5,2.2,3.2,3.5,2.35,3.3,3.05
24/02/2018,West Brom,Huddersfield,1,2,0,0,0,1,14,10,16,3,7,11,9,6,3,1,1,0,0,1.95,3.29,4.75,1.9,3.3,4.5,2.0,3.4,3.8
25/02/2018,Crystal Palace,Tottenham,0,1,0,0,0,1,16,5,14,3,4,12,5,2,13,0,1,0,0,7.5,4.5,1.5,7.0,4.2,1.5,6.5,4.2,1.5
25/02/2018,Man United,Chelsea,2,1,2,1,1,1,20,10,14,5,7,13,12,3,4,2,2,0,0,2.29,3.25,3.5,2.2,3.25,3.5,2.2,3.2,3.5
1/3/2018,Arsenal,Man City,0,3,0,0,3,0,1,10,9,5,5,11,11,6,1,1,1,0,0,4.5,4.0,1.72,4.4,3.8,1.78,4.2,3.9,1.8
3/3/2018,Burnley,Everton,2,1,2,0,1,0,5,21,10,8,4,9,12,10,4,1,1,0,1,2.5,3.1,3.29,2.5,3.0,3.2,2.6,3.3,2.7
3/3/2018,Leicester,Bournemouth,1,1,1,0,1,0,19,23,8,4,3,11,7,13,1,2,1,0,0,1.85,3.75,4.5,1.85,3.8,4.0,1.9,3.5,4.1
3/3/2018,Liverpool,Newcastle,2,0,2,1,0,2,10,14,7,3,2,7,9,8,3,0,0,0,0,1.22,7.0,15.0,1.2,7.0,13.5,1.25,6.0,11.0
3/3/2018,Southampton,Stoke,0,0,1,0,0,1,3,18,12,6,3,8,13,15,4,0,1,0,0,1.75,3.75,5.25,1.72,3.7,5.0,1.85,3.5,4.3
3/3/2018,Swansea,West Ham,4,1,2,2,0,2,20,9,7,8,2,9,14,4,5,0,3,0,0,2.6,3.25,3.0,2.45,3.2,3.0,2.3,3.3,3.15
3/3/2018,Tottenham,Huddersfield,2,0,2,1,0,2,16,15,3,7,3,6,8,8,1,1,1,0,0,1.19,7.5,17.0,1.2,6.75,14.5,1.25,6.0,11.0
3/3/2018,Watford,West Brom,1,0,2,0,0,1,30,15,9,4,2,11,12,4,6,2,0,0,0,2.14,3.29,3.89,2.0,3.3,4.0,2.0,3.4,3.8
4/3/2018,Brighton,Arsenal,2,1,2,2,1,2,34,13,15,6,7,13,12,6,11,3,3,0,0,4.2,3.79,1.9,4.1,3.7,1.85,4.4,3.7,1.8
4/3/2018,Man City,Chelsea,1,0,2,0,0,1,24,13,3,3,0,8,9,5,2,2,1,0,0,1.61,4.2,6.0,1.6,4.1,5.5,1.65,4.1,5.0
5/3/2018,Crystal Palace,Man United,2,3,0,1,0,2,26,10,17,4,8,10,8,3,7,1,3,0,0,7.0,4.0,1.57,6.5,4.1,1.53,6.2,4.0,1.55
10/3/2018,Chelsea,Crystal Palace,2,1,2,2,0,2,3,27,9,11,2,8,9,12,3,1,2,0,0,1.3,5.75,12.0,1.3,5.5,10.5,1.33,5.3,8.7
10/3/2018,Everton,Brighton,2,0,2,0,0,1,31,13,10,3,4,10,14,10,3,0,1,0,1,2.2,3.2,3.89,2.2,3.1,3.7,2.1,3.2,3.75
10/3/2018,Huddersfield,Swansea,0,0,1,0,0,1,24,30,0,4,0,9,9,12,0,2,3,0,1,2.54,3.1,3.2,2.5,3.1,3.1,2.4,3.2,3.1
10/3/2018,Man United,Liverpool,2,1,2,2,0,2,6,5,14,2,2,10,16,1,13,2,1,0,0,2.75,3.39,2.75,2.65,3.3,2.7,2.6,3.2,2.8
10/3/2018,Newcastle,Southampton,3,0,2,2,0,2,1,7,6,5,2,10,10,2,6,0,2,0,0,2.79,3.2,2.79,2.7,3.1,2.8,2.7,3.2,2.7
10/3/2018,West Brom,Leicester,1,4,0,1,1,1,33,6,14,2,6,6,7,7,6,1,3,0,0,3.0,3.25,2.6,2.9,3.2,2.55,2.75,3.25,2.6
10/3/2018,West Ham,Burnley,0,3,0,0,0,1,18,13,7,4,4,13,7,5,1,2,2,0,0,2.29,3.2,3.6,2.2,3.1,3.6,2.1,3.4,3.5
11/3/2018,Arsenal,Watford,3,0,2,1,0,2,20,11,11,7,4,12,9,4,9,2,1,0,0,1.44,5.0,7.5,1.5,4.4,6.25,1.5,4.2,6.5
11/3/2018,Bournemouth,Tottenham,1,4,0,1,1,1,22,14,12,3,8,10,7,4,5,1,1,0,0,6.5,4.5,1.55,6.0,4.4,1.53,6.5,4.2,1.5
12/3/2018,Stoke,Man City,0,2,0,0,1,0,14,3,17,0,6,6,8,3,10,1,0,0,0,15.0,6.5,1.25,13.0,6.5,1.22,11.0,6.0,1.25
17/03/2018,Bournemouth,West Brom,2,1,2,0,0,1,10,17,11,5,6,6,9,3,2,1,2,0,0,1.83,3.6,5.0,1.85,3.4,4.6,1.9,3.5,4.1
